ratio2_Esch_coli_MB19_NODE_26_length_37599_cov_105.136986_10	gb|ACN32294.1|ARO:3000237|TolC	99.8	493	1	0	1	493	3	495	0.0	914	494	495
ratio2_Esch_coli_MB19_NODE_31_length_33723_cov_94.055364_11	gb|AAC74000.1|ARO:3003950|msbA	100	582	0	0	1	582	1	582	0.0	1092	583	582
ratio2_Esch_coli_MB19_NODE_32_length_32025_cov_79.529027_4	gb|BAA16344.1|ARO:3000491|acrD	99.6	1037	4	0	1	1037	1	1037	0.0	1962	1038	1037
ratio2_Esch_coli_MB19_NODE_37_length_30645_cov_66.331939_1	gb|BAE78083.1|ARO:3003549|mdtO	100	372	0	0	1	372	1	372	5.00e-266	731	372	683
ratio2_Esch_coli_MB19_NODE_37_length_30645_cov_66.331939_2	gb|BAE78084.1|ARO:3003548|mdtN	100	343	0	0	1	343	1	343	8.12e-234	635	344	343
ratio2_Esch_coli_MB19_NODE_39_length_30199_cov_61.553344_1	gb|AAC75429.1|ARO:3000833|evgS	98.6	142	2	0	1	142	1	142	7.43e-91	283	142	1197
ratio2_Esch_coli_MB19_NODE_39_length_30199_cov_61.553344_2	gb|BAB36671.1|ARO:3000832|evgA	100	204	0	0	1	204	1	204	5.82e-144	396	205	204
ratio2_Esch_coli_MB19_NODE_39_length_30199_cov_61.553344_3	gb|BAA11236.1|ARO:3000206|emrK	100	351	0	0	37	387	1	351	4.28e-247	671	388	351
ratio2_Esch_coli_MB19_NODE_39_length_30199_cov_61.553344_4	gb|BAA11237.1|ARO:3000254|emrY	99.4	512	3	0	1	512	1	512	0.0	989	513	512
ratio2_Esch_coli_MB19_NODE_44_length_29090_cov_87.388910_12	gb|AAC74149.2|ARO:3001216|mdtH	100	402	0	0	1	402	1	402	6.85e-290	782	403	402
ratio2_Esch_coli_MB19_NODE_52_length_27887_cov_85.266456_2	gb|BAE78116.1|ARO:3003576|eptA	99.6	547	2	0	1	547	1	547	0.0	1083	548	547
ratio2_Esch_coli_MB19_NODE_61_length_24899_cov_92.445057_3	gb|BAB35162.1|ARO:3000676|H-NS	100	137	0	0	1	137	1	137	3.10e-86	245	138	137
ratio2_Esch_coli_MB19_NODE_66_length_24486_cov_87.995375_19	gb|AAC77110.1|ARO:3004290|Ecol_ampC_BLA	97.9	377	8	0	1	377	1	377	3.89e-281	758	378	377
ratio2_Esch_coli_MB19_NODE_74_length_22109_cov_81.880883_1	gb|AAC75135.2|ARO:3000792|mdtA	99.0	415	4	0	41	455	1	415	1.23e-277	754	456	415
ratio2_Esch_coli_MB19_NODE_74_length_22109_cov_81.880883_2	gb|AAC75136.1|ARO:3000793|mdtB	99.9	1040	1	0	1	1040	1	1040	0.0	1903	1041	1040
ratio2_Esch_coli_MB19_NODE_74_length_22109_cov_81.880883_3	gb|AAC75137.1|ARO:3000794|mdtC	99.7	1025	3	0	1	1025	1	1025	0.0	1904	1026	1025
ratio2_Esch_coli_MB19_NODE_74_length_22109_cov_81.880883_5	gb|BAA15934.1|ARO:3000829|baeS	100	467	0	0	1	467	1	467	0.0	919	468	467
ratio2_Esch_coli_MB19_NODE_74_length_22109_cov_81.880883_6	gb|BAA15935.1|ARO:3000828|baeR	100	240	0	0	1	240	1	240	1.53e-175	479	241	240
ratio2_Esch_coli_MB19_NODE_81_length_20188_cov_75.387871_14	gb|AAC73788.1|ARO:3003841|kdpE	98.7	76	1	0	1	76	150	225	2.51e-52	159	77	225
ratio2_Esch_coli_MB19_NODE_81_length_20188_cov_75.387871_15	gb|AAC73788.1|ARO:3003841|kdpE	99.1	115	1	0	1	115	1	115	7.89e-77	223	116	225
ratio2_Esch_coli_MB19_NODE_103_length_12900_cov_108.946360_3	gb|AAC77293.1|ARO:3001214|mdtM	97.5	403	10	0	17	419	8	410	4.05e-277	751	420	410
ratio2_Esch_coli_MB19_NODE_104_length_12822_cov_73.839195_10	gb|AAC75429.1|ARO:3000833|evgS	100	1046	0	0	1	1046	152	1197	0.0	2076	1047	1197
ratio2_Esch_coli_MB19_NODE_110_length_12530_cov_73.932505_9	gb|BAE77781.1|ARO:3000795|mdtE	100	385	0	0	1	385	1	385	7.65e-267	722	386	385
ratio2_Esch_coli_MB19_NODE_110_length_12530_cov_73.932505_10	gb|AAC76539.1|ARO:3000796|mdtF	100	1037	0	0	1	1037	1	1037	0.0	1932	1038	1037
ratio2_Esch_coli_MB19_NODE_110_length_12530_cov_73.932505_11	gb|ANK04027.1|ARO:3003838|gadW	94.6	242	13	0	1	242	1	242	8.74e-167	457	243	242
ratio2_Esch_coli_MB19_NODE_110_length_12530_cov_73.932505_12	gb|BAE77778.1|ARO:3000508|gadX	99.6	274	1	0	1	274	1	274	1.66e-196	535	275	274
ratio2_Esch_coli_MB19_NODE_131_length_9683_cov_75.654342_4	gb|AAC76093.1|ARO:3002986|bacA	100	273	0	0	1	273	1	273	2.44e-193	527	274	273
ratio2_Esch_coli_MB19_NODE_145_length_8190_cov_70.626060_5	gb|AFH35853.1|ARO:3001328|Ecol_mdfA	96.8	410	13	0	1	410	1	410	2.53e-280	758	411	410
ratio2_Esch_coli_MB19_NODE_153_length_7385_cov_68.066166_6	gb|BAA15221.2|ARO:3000263|marA	100	127	0	0	1	127	1	127	2.36e-92	259	128	127
ratio2_Esch_coli_MB19_NODE_174_length_5615_cov_89.267806_4	gb|BAE78082.1|ARO:3003550|mdtP	100	488	0	0	1	488	1	488	0.0	922	489	488
ratio2_Esch_coli_MB19_NODE_174_length_5615_cov_89.267806_5	gb|BAE78083.1|ARO:3003549|mdtO	100	308	0	0	1	308	376	683	5.53e-214	597	309	683
ratio2_Esch_coli_MB19_NODE_180_length_5088_cov_111.131929_5	gb|BAB38260.1|ARO:3000830|cpxA	100	457	0	0	1	457	1	457	0.0	887	458	457
ratio2_Esch_coli_MB19_NODE_194_length_4322_cov_71.674479_2	gb|AAC75271.1|ARO:3003952|YojI	99.6	547	2	0	1	547	1	547	0.0	1055	548	547
ratio2_Esch_coli_MB19_NODE_328_length_1029_cov_60.789528_1	gb|ABV18113.1|ARO:3001329|mdtG	100	342	0	0	1	342	30	371	5.03e-234	638	342	408
ratio2_Esch_coli_MB19_NODE_385_length_629_cov_10.219512_2	gb|AAC75089.1|ARO:3003577|ugd	100	54	0	0	1	54	1	54	4.95e-30	105	58	388
ratio2_Esch_coli_TUM20902_NODE_1_length_314982_cov_72.415125_8	gb|AAC76298.1|ARO:3000502|AcrF	99.4	1034	6	0	1	1034	1	1034	0.0	1923	1035	1034
ratio2_Esch_coli_TUM20902_NODE_1_length_314982_cov_72.415125_9	gb|AAC76297.1|ARO:3000499|AcrE	99.5	385	2	0	1	385	1	385	7.99e-269	727	386	385
ratio2_Esch_coli_TUM20902_NODE_1_length_314982_cov_72.415125_10	gb|AAC76296.1|ARO:3000656|AcrS	97.7	220	5	0	1	220	1	220	3.09e-156	429	221	220
ratio2_Esch_coli_TUM20902_NODE_1_length_314982_cov_72.415125_203	gb|AAC76093.1|ARO:3002986|bacA	99.6	273	1	0	1	273	1	273	6.98e-193	526	274	273
ratio2_Esch_coli_TUM20902_NODE_1_length_314982_cov_72.415125_222	gb|ACN32294.1|ARO:3000237|TolC	99.8	493	1	0	1	493	3	495	0.0	916	494	495
ratio2_Esch_coli_TUM20902_NODE_2_length_235896_cov_58.257504_27	gb|AAC75135.2|ARO:3000792|mdtA	99.5	415	2	0	41	455	1	415	1.50e-278	756	456	415
ratio2_Esch_coli_TUM20902_NODE_2_length_235896_cov_58.257504_28	gb|AAC75136.1|ARO:3000793|mdtB	99.5	1040	5	0	1	1040	1	1040	0.0	1897	1041	1040
ratio2_Esch_coli_TUM20902_NODE_2_length_235896_cov_58.257504_29	gb|AAC75137.1|ARO:3000794|mdtC	99.7	1025	3	0	1	1025	1	1025	0.0	1907	1026	1025
ratio2_Esch_coli_TUM20902_NODE_2_length_235896_cov_58.257504_31	gb|BAA15934.1|ARO:3000829|baeS	99.4	467	3	0	1	467	1	467	0.0	912	468	467
ratio2_Esch_coli_TUM20902_NODE_2_length_235896_cov_58.257504_32	gb|BAA15935.1|ARO:3000828|baeR	100	240	0	0	1	240	1	240	1.53e-175	479	241	240
ratio2_Esch_coli_TUM20902_NODE_2_length_235896_cov_58.257504_160	gb|AAC75271.1|ARO:3003952|YojI	99.5	547	3	0	1	547	1	547	0.0	1057	548	547
ratio2_Esch_coli_TUM20902_NODE_4_length_189730_cov_59.769110_95	gb|ABV18113.1|ARO:3001329|mdtG	99.8	408	1	0	1	408	1	408	1.74e-286	774	409	408
ratio2_Esch_coli_TUM20902_NODE_4_length_189730_cov_59.769110_107	gb|AAC74149.2|ARO:3001216|mdtH	100	402	0	0	1	402	1	402	6.85e-290	782	403	402
ratio2_Esch_coli_TUM20902_NODE_6_length_169711_cov_60.094279_25	gb|AAC73565.1|ARO:3004043|Ecol_acrA	99.7	397	1	0	1	397	1	397	1.15e-274	743	398	397
ratio2_Esch_coli_TUM20902_NODE_6_length_169711_cov_60.094279_26	gb|AAC73564.1|ARO:3000216|acrB	99.9	1049	1	0	1	1049	1	1049	0.0	1977	1050	1049
ratio2_Esch_coli_TUM20902_NODE_7_length_167016_cov_55.249879_37	gb|BAE77778.1|ARO:3000508|gadX	95.6	274	12	0	1	274	1	274	3.29e-187	511	275	274
ratio2_Esch_coli_TUM20902_NODE_7_length_167016_cov_55.249879_38	gb|ANK04027.1|ARO:3003838|gadW	95.9	242	10	0	1	242	1	242	5.27e-168	460	243	242
ratio2_Esch_coli_TUM20902_NODE_7_length_167016_cov_55.249879_40	gb|AAC76539.1|ARO:3000796|mdtF	99.7	1037	3	0	1	1037	1	1037	0.0	1930	1038	1037
ratio2_Esch_coli_TUM20902_NODE_7_length_167016_cov_55.249879_41	gb|BAE77781.1|ARO:3000795|mdtE	99.7	385	1	0	1	385	1	385	1.09e-266	722	386	385
ratio2_Esch_coli_TUM20902_NODE_8_length_142514_cov_66.845029_82	gb|BAA15221.2|ARO:3000263|marA	100	127	0	0	1	127	1	127	2.36e-92	259	128	127
ratio2_Esch_coli_TUM20902_NODE_9_length_135713_cov_55.723739_99	gb|AFH35853.1|ARO:3001328|Ecol_mdfA	96.1	410	16	0	1	410	1	410	9.85e-278	752	411	410
ratio2_Esch_coli_TUM20902_NODE_10_length_133182_cov_60.061167_72	gb|AAC73788.1|ARO:3003841|kdpE	98.7	225	3	0	1	225	1	225	1.21e-160	440	226	225
ratio2_Esch_coli_TUM20902_NODE_14_length_109460_cov_60.176610_15	gb|AAC75314.1|ARO:3003578|PmrF	99.7	322	1	0	1	322	1	322	7.24e-231	626	323	322
ratio2_Esch_coli_TUM20902_NODE_16_length_100866_cov_61.439783_20	gb|BAE77933.1|ARO:3000518|CRP	99.5	210	1	0	1	210	1	210	1.54e-151	416	211	210
ratio2_Esch_coli_TUM20902_NODE_17_length_97853_cov_56.457699_6	gb|AAC75733.1|ARO:3000074|emrB	100	512	0	0	1	512	1	512	0.0	998	513	512
ratio2_Esch_coli_TUM20902_NODE_17_length_97853_cov_56.457699_7	gb|BAA16547.1|ARO:3000027|emrA	99.7	390	1	0	1	390	1	390	1.03e-262	712	391	390
ratio2_Esch_coli_TUM20902_NODE_17_length_97853_cov_56.457699_8	gb|AAC75731.1|ARO:3000516|emrR	100	176	0	0	1	176	1	176	2.27e-125	347	177	176
ratio2_Esch_coli_TUM20902_NODE_22_length_73395_cov_60.834824_39	gb|BAB38260.1|ARO:3000830|cpxA	99.8	457	1	0	1	457	1	457	0.0	884	458	457
ratio2_Esch_coli_TUM20902_NODE_27_length_65565_cov_60.777133_11	gb|WP_063860454.1|ARO:3006881|EC-8	98.7	377	5	0	12	388	1	377	1.49e-281	759	389	377
ratio2_Esch_coli_TUM20902_NODE_27_length_65565_cov_60.777133_49	gb|BAE78116.1|ARO:3003576|eptA	99.6	547	2	0	1	547	1	547	0.0	1082	548	547
ratio2_Esch_coli_TUM20902_NODE_29_length_62826_cov_60.122811_19	gb|BAA16344.1|ARO:3000491|acrD	99.8	1037	2	0	1	1037	1	1037	0.0	1964	1038	1037
ratio2_Esch_coli_TUM20902_NODE_32_length_56141_cov_61.960079_23	gb|AAC74000.1|ARO:3003950|msbA	99.8	582	1	0	1	582	1	582	0.0	1093	583	582
ratio2_Esch_coli_TUM20902_NODE_34_length_46355_cov_52.280756_27	gb|AAC75429.1|ARO:3000833|evgS	97.6	1197	29	0	1	1197	1	1197	0.0	2318	1198	1197
ratio2_Esch_coli_TUM20902_NODE_34_length_46355_cov_52.280756_28	gb|BAB36671.1|ARO:3000832|evgA	100	204	0	0	1	204	1	204	5.82e-144	396	205	204
ratio2_Esch_coli_TUM20902_NODE_34_length_46355_cov_52.280756_29	gb|BAA11236.1|ARO:3000206|emrK	99.1	351	3	0	37	387	1	351	1.01e-245	667	388	351
ratio2_Esch_coli_TUM20902_NODE_34_length_46355_cov_52.280756_30	gb|BAA11237.1|ARO:3000254|emrY	100	512	0	0	1	512	1	512	0.0	991	513	512
ratio2_Esch_coli_TUM20902_NODE_43_length_31774_cov_60.364040_10	gb|AAC75089.1|ARO:3003577|ugd	100	388	0	0	1	388	1	388	2.63e-280	756	389	388
ratio2_Esch_coli_TUM20902_NODE_50_length_18833_cov_56.948397_20	gb|BAE78084.1|ARO:3003548|mdtN	100	343	0	0	1	343	1	343	8.12e-234	635	344	343
ratio2_Esch_coli_TUM20902_NODE_50_length_18833_cov_56.948397_21	gb|BAE78083.1|ARO:3003549|mdtO	97.8	683	15	0	1	683	1	683	0.0	1311	684	683
ratio2_Esch_coli_TUM20902_NODE_50_length_18833_cov_56.948397_22	gb|BAE78082.1|ARO:3003550|mdtP	98.3	242	4	0	1	242	1	242	1.58e-163	459	258	488
ratio2_Esch_coli_TUM20902_NODE_51_length_17646_cov_61.780001_1	gb|BAE78082.1|ARO:3003550|mdtP	97.9	242	5	0	1	242	247	488	7.20e-158	444	243	488
ratio2_Esch_coli_TUM20902_NODE_53_length_15958_cov_54.231403_10	gb|BAB35162.1|ARO:3000676|H-NS	100	137	0	0	1	137	1	137	3.10e-86	245	138	137
ratio2_unmapped_NODE_23_length_12217_cov_6.273804_2	gb|BAA15935.1|ARO:3000828|baeR	99.6	240	1	0	1	240	1	240	1.26e-174	477	241	240
ratio2_unmapped_NODE_23_length_12217_cov_6.273804_3	gb|BAA15934.1|ARO:3000829|baeS	99.1	467	4	0	1	467	1	467	0.0	910	468	467
ratio2_unmapped_NODE_23_length_12217_cov_6.273804_5	gb|AAC75137.1|ARO:3000794|mdtC	99.4	1025	6	0	1	1025	1	1025	0.0	1901	1026	1025
ratio2_unmapped_NODE_23_length_12217_cov_6.273804_6	gb|AAC75136.1|ARO:3000793|mdtB	99.8	1040	2	0	1	1040	1	1040	0.0	1904	1041	1040
ratio2_unmapped_NODE_23_length_12217_cov_6.273804_7	gb|AAC75135.2|ARO:3000792|mdtA	97.6	415	10	0	41	455	1	415	5.58e-274	744	456	415
ratio2_unmapped_NODE_34_length_10018_cov_9.307839_7	gb|ADG84870.1|ARO:3002858|dfrA12	100	165	0	0	1	165	1	165	3.55e-119	330	166	165
ratio2_unmapped_NODE_34_length_10018_cov_9.307839_8	gb|AAF27727.1|ARO:3002602|aadA2	100	259	0	0	1	259	1	259	5.13e-188	512	260	259
ratio2_unmapped_NODE_34_length_10018_cov_9.307839_9	gb|AAA26057.1|ARO:3002693|cmlA1	99.8	419	1	0	1	419	1	419	1.85e-298	805	420	419
ratio2_unmapped_NODE_59_length_7012_cov_4.730344_6	gb|AAC75271.1|ARO:3003952|YojI	99.7	309	1	0	1	309	1	309	7.90e-211	583	309	547
ratio2_unmapped_NODE_79_length_5903_cov_7.591142_3	gb|AKF16168.1|ARO:3003689|MCR-1.1	100	541	0	0	1	541	1	541	0.0	1063	542	541
ratio2_unmapped_NODE_183_length_4015_cov_5.361111_3	gb|AAC73788.1|ARO:3003841|kdpE	99.6	225	1	0	1	225	1	225	3.09e-163	447	226	225
ratio2_unmapped_NODE_189_length_3981_cov_6.985736_1	gb|ABK33456.1|ARO:3002639|APH(3'')-Ib	99.3	267	2	0	1	267	1	267	1.27e-201	547	268	267
ratio2_unmapped_NODE_189_length_3981_cov_6.985736_2	gb|AAC23556.1|ARO:3002660|APH(6)-Id	99.3	278	2	0	1	278	1	278	5.61e-206	559	279	278
ratio2_unmapped_NODE_189_length_3981_cov_6.985736_3	gb|CAD09800.1|ARO:3000873|TEM-1	100	286	0	0	1	286	1	286	3.79e-208	565	287	286
ratio2_unmapped_NODE_209_length_3793_cov_9.234082_1	gb|BAA03776.1|ARO:3000316|mphA	100	301	0	0	1	301	1	301	8.38e-218	591	305	301
ratio2_unmapped_NODE_264_length_3327_cov_9.959658_3	gb|AAG16656.1|ARO:3002705|floR	99.5	404	2	0	1	404	1	404	2.07e-276	748	405	404
ratio2_unmapped_NODE_284_length_3191_cov_6.486288_2	gb|BAB82500.1|ARO:3000186|tet(M)	96.1	639	25	0	1	639	1	639	0.0	1224	640	639
ratio2_unmapped_NODE_308_length_3063_cov_34.929521_3	gb|AAN06707.1|ARO:3000165|tet(A)	99.7	390	1	0	1	390	26	415	5.32e-278	753	400	424
ratio2_unmapped_NODE_313_length_3029_cov_34.998991_2	gb|AAL02127.1|ARO:3001878|CTX-M-15	100	291	0	0	1	291	1	291	4.22e-203	553	292	291
ratio2_unmapped_NODE_316_length_3013_cov_25.107167_3	gb|AAC75089.1|ARO:3003577|ugd	100	113	0	0	1	113	1	113	7.41e-74	221	113	388
ratio2_unmapped_NODE_319_length_2994_cov_7.243620_1	gb|ACJ63260.1|ARO:3000413|sul3	100	263	0	0	1	263	1	263	1.41e-187	511	264	263
ratio2_unmapped_NODE_319_length_2994_cov_7.243620_6	gb|ACJ63262.1|ARO:3003107|mef(B)	100	84	0	0	1	84	326	409	6.17e-51	161	85	409
ratio2_unmapped_NODE_345_length_2851_cov_3.775751_3	gb|AAC77110.1|ARO:3004290|Ecol_ampC_BLA	99.7	377	1	0	12	388	1	377	9.77e-287	772	389	377
ratio2_unmapped_NODE_408_length_2508_cov_4.181818_1	gb|AAC76296.1|ARO:3000656|AcrS	100	220	0	0	1	220	1	220	2.75e-159	436	221	220
ratio2_unmapped_NODE_431_length_2429_cov_3.598989_2	gb|AAC74149.2|ARO:3001216|mdtH	100	402	0	0	1	402	1	402	6.85e-290	782	403	402
ratio2_unmapped_NODE_443_length_2389_cov_8.147386_3	gb|AAC76093.1|ARO:3002986|bacA	100	210	0	0	1	210	64	273	4.94e-149	412	211	273
ratio2_unmapped_NODE_461_length_2308_cov_24.944962_1	gb|AAC75089.1|ARO:3003577|ugd	99.3	292	2	0	1	292	97	388	1.44e-206	566	293	388
ratio2_unmapped_NODE_471_length_2262_cov_64.244676_5	gb|ABF47469.1|ARO:3002790|QnrS1	100	218	0	0	1	218	1	218	2.87e-112	317	219	218
ratio2_unmapped_NODE_549_length_2037_cov_6.051463_1	gb|BAE78082.1|ARO:3003550|mdtP	100	28	0	0	1	28	1	28	8.72e-12	53.1	28	488
ratio2_unmapped_NODE_549_length_2037_cov_6.051463_2	gb|BAE78083.1|ARO:3003549|mdtO	99.5	650	3	0	1	650	34	683	0.0	1260	651	683
ratio2_unmapped_NODE_630_length_1857_cov_5.229745_2	gb|ABV18113.1|ARO:3001329|mdtG	100	408	0	0	1	408	1	408	7.38e-288	777	409	408
ratio2_unmapped_NODE_655_length_1787_cov_3.278868_1	gb|AAC76298.1|ARO:3000502|AcrF	99.8	587	1	0	1	587	448	1034	0.0	1115	588	1034
ratio2_unmapped_NODE_691_length_1734_cov_2.615247_2	gb|ABS70977.1|ARO:3004623|AAC(3)-IId	99.7	286	1	0	1	286	1	286	1.01e-212	577	287	286
ratio2_unmapped_NODE_724_length_1669_cov_3.467782_2	gb|BAA11237.1|ARO:3000254|emrY	100	293	0	0	1	293	220	512	3.78e-206	570	294	512
ratio2_unmapped_NODE_741_length_1646_cov_5.463859_2	gb|BAB38260.1|ARO:3000830|cpxA	100	222	0	0	1	222	236	457	1.76e-155	436	223	457
ratio2_unmapped_NODE_820_length_1497_cov_6.909154_1	gb|BAA16344.1|ARO:3000491|acrD	100	498	0	0	1	498	394	891	0.0	952	498	1037
ratio2_unmapped_NODE_862_length_1425_cov_18.829197_1	gb|CAA26199.1|ARO:3004089|ANT(3'')-IIa	100	266	0	0	2	267	58	323	1.98e-191	524	268	323
ratio2_unmapped_NODE_862_length_1425_cov_18.829197_2	gb|AAZ42322.1|ARO:3005098|qacL	93.6	110	7	0	1	110	1	110	4.37e-71	204	111	110
ratio2_unmapped_NODE_914_length_1357_cov_5.089862_1	gb|BAA16547.1|ARO:3000027|emrA	100	325	0	0	1	325	66	390	2.29e-226	617	326	390
ratio2_unmapped_NODE_914_length_1357_cov_5.089862_2	gb|AAC75733.1|ARO:3000074|emrB	100	120	0	0	1	120	1	120	1.80e-74	226	120	512
ratio2_unmapped_NODE_984_length_1256_cov_4.832639_1	gb|BAB36671.1|ARO:3000832|evgA	100	57	0	0	1	57	148	204	2.22e-35	115	58	204
ratio2_unmapped_NODE_984_length_1256_cov_4.832639_2	gb|AAC75429.1|ARO:3000833|evgS	99.7	359	1	0	1	359	1	359	3.94e-252	714	359	1197
ratio2_unmapped_NODE_1032_length_1195_cov_28.431579_1	gb|AAC75089.1|ARO:3003577|ugd	99.2	236	2	0	1	236	153	388	2.20e-165	459	237	388
ratio2_unmapped_NODE_1061_length_1163_cov_2.622744_1	gb|AAC75733.1|ARO:3000074|emrB	100	237	0	0	1	237	276	512	2.52e-167	469	238	512
ratio2_unmapped_NODE_1247_length_972_cov_4.057797_1	gb|BAA11237.1|ARO:3000254|emrY	99.5	212	1	0	1	212	1	212	6.58e-143	405	212	512
ratio2_unmapped_NODE_1247_length_972_cov_4.057797_2	gb|BAA11236.1|ARO:3000206|emrK	100	110	0	0	1	110	242	351	1.11e-72	217	111	351
ratio2_unmapped_NODE_1318_length_885_cov_5.295181_1	gb|ACN32294.1|ARO:3000237|TolC	100	295	0	0	1	295	12	306	1.06e-199	553	295	495
ratio2_unmapped_NODE_1335_length_866_cov_19.907522_1	gb|AAL59753.1|ARO:3000412|sul2	100	271	0	0	7	277	1	271	1.35e-186	510	278	271
ratio2_unmapped_NODE_1392_length_821_cov_4.265013_1	gb|AFH35853.1|ARO:3001328|Ecol_mdfA	98.1	213	4	0	1	213	198	410	1.83e-139	393	214	410
ratio2_unmapped_NODE_1575_length_693_cov_2.405956_1	gb|AAF86219.1|ARO:3000375|ErmB	97.1	207	6	0	1	207	39	245	1.64e-145	402	208	248
ratio2_unmapped_NODE_1608_length_670_cov_2.505691_1	gb|BAE78116.1|ARO:3003576|eptA	100	223	0	0	1	223	298	520	2.30e-169	474	223	547
ratio2_unmapped_NODE_1659_length_643_cov_2.282313_1	gb|BAB35162.1|ARO:3000676|H-NS	100	38	0	0	1	38	1	38	1.43e-19	72.0	38	137
ratio2_unmapped_NODE_1670_length_638_cov_2.504288_1	gb|BAE78082.1|ARO:3003550|mdtP	97.6	212	5	0	1	212	190	401	2.31e-140	398	212	488
ratio2_unmapped_NODE_1811_length_562_cov_1.700197_1	gb|BAA16344.1|ARO:3000491|acrD	100	76	0	0	1	76	962	1037	1.32e-45	152	77	1037
ratio2_unmapped_NODE_2042_length_454_cov_2.165414_1	gb|AAC76297.1|ARO:3000499|AcrE	100	132	0	0	1	132	1	132	3.40e-88	258	132	385
ratio2_unmapped_NODE_2275_length_384_cov_1.066869_1	gb|AFH35853.1|ARO:3001328|Ecol_mdfA	94.5	127	7	0	1	127	47	173	1.76e-81	242	127	410
ratio2_unmapped_NODE_2348_length_363_cov_2.535714_1	gb|BAA15221.2|ARO:3000263|marA	100	48	0	0	1	48	80	127	2.82e-33	107	49	127
ratio2_unmapped_NODE_2350_length_363_cov_1.662338_1	gb|BAA15221.2|ARO:3000263|marA	100	76	0	0	1	76	1	76	2.74e-50	151	76	127
ratio2_unmapped_NODE_2366_length_359_cov_0.937500_1	gb|AAC74000.1|ARO:3003950|msbA	95.8	119	5	0	1	119	47	165	2.24e-73	225	119	582
ratio2_unmapped_NODE_2424_length_345_cov_0.993103_1	gb|AAC73564.1|ARO:3000216|acrB	99.1	114	1	0	1	114	598	711	1.12e-70	224	114	1049
ratio2_unmapped_NODE_2529_length_325_cov_1.748148_1	gb|BAA16344.1|ARO:3000491|acrD	100	108	0	0	1	108	243	350	5.26e-65	208	108	1037
ratio2_unmapped_NODE_2652_length_305_cov_1.416000_1	gb|BAE78116.1|ARO:3003576|eptA	100	101	0	0	1	101	129	229	6.40e-63	196	101	547
ratio2_unmapped_NODE_2673_length_303_cov_0.870968_1	gb|AAC75731.1|ARO:3000516|emrR	100	33	0	0	1	33	144	176	1.03e-15	62.8	34	176
ratio2_unmapped_NODE_2673_length_303_cov_0.870968_2	gb|BAA16547.1|ARO:3000027|emrA	100	21	0	0	1	21	1	21	1.18e-07	41.2	24	390
ratio2_unmapped_NODE_2720_length_297_cov_1.190083_1	gb|AAC75314.1|ARO:3003578|PmrF	93.5	31	2	0	1	31	37	67	1.08e-12	55.8	31	322
ratio2_unmapped_NODE_2720_length_297_cov_1.190083_2	gb|AAC75314.1|ARO:3003578|PmrF	100	33	0	0	1	33	1	33	6.26e-17	67.8	34	322
ratio2_unmapped_NODE_2757_length_291_cov_0.881356_1	gb|BAE77933.1|ARO:3000518|CRP	97.9	96	2	0	1	96	114	209	4.84e-62	184	96	210
ratio2_unmapped_NODE_2933_length_272_cov_1.276498_1	gb|AAC76297.1|ARO:3000499|AcrE	98.9	90	1	0	1	90	260	349	1.94e-56	175	90	385
ratio2_unmapped_NODE_3051_length_262_cov_1.565217_1	gb|AAC74000.1|ARO:3003950|msbA	100	33	0	0	1	33	1	33	5.21e-19	73.9	33	582
ratio2_unmapped_NODE_3109_length_257_cov_0.930693_1	gb|ACN32294.1|ARO:3000237|TolC	100	85	0	0	1	85	411	495	1.46e-51	165	85	495
ratio2_unmapped_NODE_3184_length_251_cov_2.938776_1	gb|AAC60781.1|ARO:3003048|rosA	91.6	83	7	0	1	83	294	376	2.25e-46	149	83	410
ratio2_unmapped_NODE_3325_length_241_cov_2.870968_1	gb|AAC76297.1|ARO:3000499|AcrE	100	79	0	0	1	79	136	214	3.85e-44	143	79	385
ratio2_unmapped_NODE_3574_length_223_cov_11.738095_1	gb|AAC75089.1|ARO:3003577|ugd	98.6	73	1	0	1	73	97	169	9.50e-43	139	73	388
ratio2_unmapped_NODE_3662_length_218_cov_1.165644_2	gb|BAE78084.1|ARO:3003548|mdtN	100	28	0	0	1	28	1	28	1.47e-10	49.7	28	343
ratio2_unmapped_NODE_3691_length_216_cov_1.788820_1	gb|ACN32294.1|ARO:3000237|TolC	94.4	72	4	0	1	72	334	405	3.53e-34	118	72	495
ratio2_unmapped_NODE_3741_length_213_cov_0.930380_1	gb|AAC75314.1|ARO:3003578|PmrF	97.1	70	2	0	1	70	160	229	2.77e-44	141	70	322
ratio2_unmapped_NODE_3806_length_208_cov_1.313725_1	gb|AAC76093.1|ARO:3002986|bacA	96.2	52	2	0	1	52	1	52	5.95e-28	97.4	52	273
ratio2_unmapped_NODE_3934_length_120_cov_2.907692_1	gb|AAC75089.1|ARO:3003577|ugd	97.4	39	1	0	1	39	153	191	1.22e-19	75.9	39	388
ratio3_Esch_coli_14EC033_NODE_3_length_49635_cov_146.537717_17	gb|BAA11237.1|ARO:3000254|emrY	99.8	512	1	0	1	512	1	512	0.0	989	513	512
ratio3_Esch_coli_14EC033_NODE_3_length_49635_cov_146.537717_18	gb|BAA11236.1|ARO:3000206|emrK	99.1	351	3	0	37	387	1	351	1.43e-245	667	388	351
